53566,19153
53567,19154
63259,24988
63258,24987
54691,14204
54690,14203
54693,14206
54692,14202
54695,14208
54694,14205
54697,14209
54696,14207
54699,14211
54698,14210
62782,24637
62783,24638
62780,24635
62781,24636
62786,24641
62787,24642
62784,24639
62785,24640
62788,24643
62789,24644
67578,28311
67579,28313
67576,28309
67577,28310
67574,28307
67575,28308
67572,28305
67573,28306
67570,28303
67571,28304
68634,29368
68635,29369
68636,29370
68637,29371
68630,29364
68631,29365
68632,29366
68633,29367
68638,29372
68639,29374
54035,18826
54034,18822
54037,18830
54036,18827
54031,18828
54030,18825
54033,18821
54032,18829
54039,18832
54038,18831
62126,24073
62124,24071
62125,24072
62122,24069
62123,24070
62120,24067
62121,24068
62128,24074
34329,6557
34327,6556
34325,6555
34321,6554
35058,908
35056,907
35054,905
35055,906
35052,903
35053,904
35050,901
35051,902
55128,15261
55129,15262
55120,15252
55121,15256
55122,15253
55123,15255
55124,15260
55125,15257
55126,15259
55127,15258
68147,28880
32589,2653
32588,2652
55788,17272
55789,17273
32581,2646
32580,2645
32583,2647
55787,17271
32585,2649
32584,2648
32587,2651
32586,2650
56479,13433
56478,13429
35580,7472
35581,7473
35582,7474
35583,7475
56473,13424
56472,13423
56471,13422
56470,13421
56477,13428
56476,13427
56475,13426
56474,13425
32057,4986
32056,4985
32055,4984
32054,4983
32053,4982
32052,4981
32050,4980
33236,5749
32059,4988
32058,4987
55878,17371
55879,17372
55872,17365
55873,17366
55870,17363
55871,17364
55876,17369
55877,17370
55874,17367
55875,17368
56781,19358
56780,19357
56783,19360
56782,19359
56785,19362
56784,19361
56787,19364
56786,19363
56789,19366
56788,19365
62926,24781
52784,11182
62924,24780
52786,11185
62922,24776
62923,24779
52783,11181
62921,24775
64948,26448
64949,26449
64942,26446
64940,26444
64941,26445
64944,26447
57430,19975
53952,18734
57432,19977
57433,19978
53957,18736
53956,18735
36778,4124
36779,4125
36776,4122
57439,19984
36774,4120
36775,4121
36772,4118
36773,4119
36770,4116
36771,4117
33726,6170
33724,6169
33722,6168
33723,6167
38608,1910
38609,1911
38600,1902
38601,1903
38602,1904
38603,1905
38604,1906
38605,1907
38606,1908
38607,1909
32757,5349
39559,4873
39558,18330
39553,18325
39552,18324
39551,18323
39550,18322
39557,18329
39556,18328
39555,18327
39554,18326
33896,10682
33897,10683
33890,10679
33891,10677
33893,10678
33898,10684
33899,10685
34046,6266
34047,6267
34044,6264
34045,6265
34042,6262
34043,6263
34040,6260
34041,6261
34048,6268
34049,6273
31493,4524
31491,4523
31496,4526
31497,4527
31495,4525
31498,4528
31499,4529
47251,13690
47250,13691
47253,13694
47252,13692
47255,13695
47254,13693
47257,13701
47256,13696
47259,13700
47258,13698
42374,7124
42376,7125
45345,9928
45347,9938
45346,9929
45349,12904
45348,9939
45965,10303
45967,10304
45962,10302
45969,10307
45968,10305
66507,27768
66931,26197
66930,26038
66933,26199
66932,26198
66935,26201
66934,26200
66937,26203
66936,26202
66939,26206
66938,26204
66508,27769
66509,29291
63342,25060
48874,16438
48875,16439
48876,16441
48877,16442
48870,16433
48871,16435
48872,16436
48873,16437
48878,16440
48879,16443
68490,29223
68491,29225
54789,14306
50844,14755
50845,14756
50846,14757
62697,23882
50840,14751
50841,14752
50842,14753
50843,14754
68494,29228
50848,14759
50849,14760
68495,29229
68496,29230
68497,29231
68498,29232
52197,16466
68499,29233
62698,23883
62699,23884
64520,26956
46083,10265
46082,10264
46081,10263
46080,10262
46087,10269
46086,10268
46085,10267
46084,10266
46089,10271
46088,10270
65569,25823
65568,25822
57232,19781
57233,19782
57230,19779
57231,19780
57236,19785
57237,19786
57234,19783
57235,19784
57238,19787
57239,19788
46559,11290
46558,11289
46551,11282
46550,11281
46553,11284
46552,11283
46555,11286
46554,11285
46557,11288
46556,11287
52558,11033
52559,11043
52554,11034
52555,11031
52556,11036
52557,11035
52550,11027
52551,11030
52552,11032
52553,11037
34280,6518
34281,6519
34282,6520
34284,6521
34285,6522
34286,6523
34287,6524
34288,6525
34289,6526
49384,14687
37889,1278
37888,1277
37887,1276
37886,1275
37885,1274
37884,1273
37883,1272
37882,1271
37881,1270
37880,1269
66214,27500
66215,27501
50309,16660
50308,16659
66210,27498
66213,27499
50303,16654
50302,16653
50301,16652
50300,16651
50307,16658
50306,16657
50305,16655
50304,16656
35629,7511
35621,7498
35620,7503
35623,7507
35622,7505
35625,7510
35624,7508
35627,7509
35626,7506
32934,5506
32935,5507
32936,5508
32937,5509
32930,5503
32932,5504
32933,5505
32938,5510
32939,5511
56628,19203
56629,19204
56622,19192
56623,19198
56620,19200
56621,19194
56626,19202
56627,19201
56624,19197
56625,19205
51160,15841
51163,15844
51165,15846
51166,15847
51167,15848
51168,15849
51169,15850
65978,27270
65979,27271
65974,27266
65975,27267
65976,27268
65977,27269
65970,27262
65971,27263
65972,27264
65973,27265
57575,20120
57574,20119
57577,20122
57576,20121
57571,20115
57570,20116
57573,20118
57572,20117
57579,20124
57578,20123
37414,567
37415,565
37416,566
37417,568
37410,561
37411,562
37412,563
37413,564
37418,572
37419,570
69102,29733
41338,12499
41339,12500
41330,12491
41331,12492
41332,12493
41333,12494
41334,12495
41335,12496
41336,12497
41337,12498
40063,7677
40062,7676
40061,7675
40060,7674
40067,7681
40065,7679
40064,7678
33919,10705
33918,10704
33911,10697
33910,10696
33913,10699
33912,10698
33915,10701
33914,10700
33917,10703
33916,10702
47598,13889
47599,13890
37913,1303
47592,13883
47593,13884
47590,13881
37912,1301
47596,13887
47597,13888
47594,13885
47595,13886
55074,15207
55075,15208
32857,5431
32856,5430
32855,5429
47040,11771
47041,11772
47042,11773
47043,11774
47044,11775
47045,11776
47046,11778
47047,11777
47048,11779
47049,11780
51553,15074
51552,15077
31517,4542
31515,4541
31514,4540
31513,4539
31512,4538
31519,4544
31518,4543
39070,3138
39071,3141
39072,3143
39073,3142
39074,3139
39075,3140
39076,3144
39077,3145
39078,3147
39079,3146
43749,8980
43748,8977
43743,8978
43742,8972
43741,8971
43740,8973
43747,8975
43746,8979
43745,8974
43744,8976
46719,11450
46718,11449
46713,11444
46712,11443
46711,11442
46710,11441
46717,11448
46716,11447
46715,11446
46714,11445
63829,25607
68957,29627
68956,29626
38851,12317
38852,10792
46657,11388
48654,16237
48655,16238
48656,16239
48657,16240
48650,16233
48651,16235
48652,16234
48653,16236
62377,24306
68959,29629
62374,24305
62373,24304
62372,24303
62371,24302
62370,24301
46658,11389
44711,9633
44710,9632
44713,9629
44712,9628
44715,9637
44714,9636
44717,9627
44716,9626
44719,9635
44718,9634
41073,8160
41072,8179
41071,8150
41077,8192
41076,8143
41075,8133
41074,8175
41079,8126
54242,18532
48557,15343
54240,18530
54241,18531
54246,18536
54247,18537
54244,18534
48556,15344
54248,18538
54249,18539
29989,47
51619,15917
29980,37
29983,40
29985,42
29987,44
51362,14940
51363,14941
51360,14938
51361,14939
51366,14944
51367,14945
51364,14942
51365,14943
51368,14946
51369,14947
55699,15774
51986,15144
51987,15145
51984,15142
51985,15143
51982,15139
51983,15141
51980,15135
51981,15134
51988,15146
56352,18083
56353,18082
56350,18079
56351,18081
56356,18087
56357,18086
56354,18085
56355,18084
56358,18014
56359,18015
57009,19570
57008,19568
57005,19566
57004,19565
57007,19569
57006,19567
57001,19562
57000,19561
57003,19564
57002,19563
61949,23556
61948,23555
61940,24592
61943,24594
61942,24593
61945,23552
61947,23553
61946,23554
64537,26972
52189,12224
52188,12223
64533,26969
64532,26968
64531,26967
64530,26966
52183,12218
52182,12217
52181,12216
52180,12215
52187,12222
52186,12221
52185,12220
52184,12219
63547,25263
63546,25262
53278,18510
53279,18508
63543,25258
63542,25259
63541,25256
63540,25257
53272,18504
53273,18506
53270,18501
53271,18503
53276,18513
53277,18512
53274,18505
53275,18507
63647,25361
49242,14623
56976,19537
56977,19538
56974,19536
56975,19535
56972,19534
56973,19533
56970,19531
56971,19532
56978,19539
56979,19540
39940,7164
39941,7165
39942,7166
39943,7167
57690,20305
39945,7169
39946,7170
57693,20307
31072,3199
54725,14238
54724,14234
54727,14239
54726,14237
54721,14233
54720,14232
54723,14236
54722,14235
54729,14241
54728,14240
62636,23821
62637,23822
62634,23819
62635,23820
62632,23817
62633,23818
62630,23815
62631,23816
62638,23823
62639,23824
66399,27664
66398,27663
66391,27657
66390,27656
66393,27659
66392,27658
66395,27661
66394,27660
66397,27662
67924,28657
67927,28660
67926,28658
67922,28655
30911,2472
30912,2473
30914,2474
30915,2475
30918,2476
30919,3083
67928,28661
31069,3197
31067,3196
31066,3195
31064,3194
31063,3193
31062,3192
31061,3191
31060,3190
55098,15231
55099,15232
55094,15228
55095,15227
55096,15229
55097,15230
55090,15222
55091,15224
55092,15225
34749,10413
34748,10409
34741,10402
34740,10401
34743,10407
34742,10403
34745,10408
34744,10404
34747,10405
34746,10406
35294,7289
35295,7291
35296,7293
35297,7288
35290,7283
35291,7285
35292,7286
35293,7292
35298,7287
35299,7290
66027,27319
66026,27318
50118,16558
50119,16559
66023,27315
66022,27314
66021,27313
66020,27312
50112,16552
50113,16553
50110,16550
50111,16551
50116,16556
50117,16557
50114,16554
50115,16555
61556,23459
61557,23460
55548,15572
61555,23458
61552,23455
61553,23456
61550,23453
61551,23454
55542,15566
55543,15567
55540,15564
55541,15565
55546,15569
55547,15571
61558,23461
55545,15570
66032,27324
66035,27327
32746,5341
32745,5340
32744,5339
32743,5338
32742,5337
32741,5336
32740,5335
51649,16505
32748,5342
56015,17581
56014,17545
56017,17583
56016,17582
56011,17542
56010,17541
56013,17544
56012,17543
56019,17585
56018,17584
36248,3634
36249,3635
36246,3632
36247,3633
36244,3630
36245,3631
36242,3628
36243,3629
36240,3626
36241,3627
68349,29083
41279,12440
41278,12439
41275,12436
41274,12435
41277,12438
41276,12437
41271,12432
41270,12431
41273,12434
41272,12433
42892,8427
42894,8428
39650,18363
39651,18364
39652,18365
39653,18367
39654,18366
39655,18368
39656,18369
39657,18370
39658,18371
39659,18372
37599,784
37598,781
33039,5592
37591,742
33037,5591
37593,737
33035,5590
37595,745
33033,5589
37597,780
37596,778
37627,969
37626,957
37625,947
37624,946
37623,945
37622,941
37621,940
37620,938
37629,983
37628,979
47941,14108
47940,14107
47942,14109
47944,14111
47947,14114
47949,14116
30077,134
30076,133
38268,1585
38269,1586
30071,129
30070,127
38262,1579
38263,1580
38260,1577
38261,1578
38266,1583
38267,1584
38264,1581
38265,1582
31306,4392
31307,4393
31304,4390
31305,4391
31302,4388
31303,4389
31300,4387
31308,4394
31309,4395
47365,11924
47364,11923
47367,11925
47366,11928
47361,11920
47360,11916
47363,11921
47362,11919
47369,11926
47368,11927
42461,6851
42463,6852
42465,6853
42467,6855
42466,6854
42469,6857
42468,6856
64731,27126
64730,27125
64733,27128
64732,27127
64735,27130
64734,27129
64737,27132
64736,27131
64739,27134
64738,27133
63701,25417
63700,25416
63703,25419
63702,25418
63705,25421
63704,25420
63707,25423
63706,25422
63709,25425
63708,25424
42286,7069
42281,7067
46908,11638
46909,11640
46902,11633
46903,11634
46900,11631
46901,11632
46906,11637
46907,11639
46904,11635
46905,11636
51656,16510
32751,5343
51654,16509
53074,10503
53075,10504
53076,10505
51655,16512
53070,10498
53071,10500
53072,10501
53073,10502
55573,15597
53078,10507
53079,10508
55572,15596
51650,16506
55570,15594
58629,23110
55579,15602
55578,15601
30549,2727
30548,2726
34846,2679
34847,2683
30545,2724
34843,2680
30540,2721
50754,17199
50755,17200
50756,17201
50757,17202
50750,17196
50751,17195
50752,17197
50753,17198
50758,17203
50759,17204
66621,27881
66620,27880
66623,27882
66622,27883
66625,27884
66624,27885
66627,27887
66626,27886
66629,27889
66628,27888
55704,15886
32500,2574
32503,2577
55707,15943
32505,2579
32504,2578
32507,2581
32506,2580
32509,2583
32508,2582
55708,16865
55709,16866
46775,11506
57702,20312
57703,20313
57700,20372
57701,20311
57706,20315
57707,20375
57704,20373
57705,20314
57708,20374
57709,20376
52060,17813
64265,25838
48359,16110
48358,16109
64261,25836
48357,16108
48356,16107
64268,25839
36998,2116
36999,2117
36992,2110
36993,2111
36990,2109
36996,2114
36997,2115
36994,2112
36995,2113
37021,2138
37020,2137
37023,2140
37022,2139
37025,2142
37024,2141
37027,2144
37026,2143
32840,5416
32841,5417
32842,5418
68577,29314
68576,29313
68575,29312
68574,29311
68573,29310
68572,29308
68571,29309
68570,29306
32844,5420
68579,29316
68578,29315
30271,329
30270,327
30273,330
30272,328
30275,332
30274,331
30277,334
30276,333
30279,336
30278,335
32845,5421
42601,7023
42600,7022
42603,7025
42602,7024
42605,7027
46583,11314
42606,7028
35319,7311
35318,7310
32847,5423
35311,7303
35310,7302
35313,7304
35312,7305
35315,7307
35314,7306
35317,7309
35316,7308
30895,2462
30894,2463
30891,2459
30890,2458
30893,2460
30892,2461
32965,5534
55179,15311
42919,8432
42917,8431
42911,8430
38408,1711
38409,1710
38407,1707
38404,1705
38405,1706
33008,5566
33003,5561
33002,5560
33001,5559
33000,5558
62838,24693
62839,24689
36039,3427
36038,3430
33005,5563
36031,3424
36030,3423
36033,3429
36032,3426
36035,3425
36034,3432
36037,3431
36036,3428
33209,5728
33208,5727
33201,5720
33200,5719
33203,5722
33202,5721
33205,5724
33204,5723
33207,5726
33206,5725
39755,5282
39754,5281
39757,5284
39756,5283
39751,5278
39750,5277
39753,5280
39752,5279
39759,5286
39758,5285
44078,9348
44079,9347
44070,9339
44071,9340
44072,9341
44073,9342
44074,9343
44075,9344
44076,9345
44077,9346
41758,8638
41759,8639
41752,8633
41753,8632
41750,8630
41751,8631
41756,8636
41757,8637
41754,8634
41755,8635
40405,7800
40404,7799
40407,7802
40406,7801
40401,7795
40400,7797
40403,7798
40402,7796
40409,7804
40408,7803
47750,14031
47751,14032
47752,14033
47753,12040
47754,12042
47755,12043
47756,12044
47757,12046
47758,12045
47759,12047
52265,16504
52263,16503
52261,16502
65651,25947
65650,25946
65653,25949
65652,25948
65655,25952
65654,25950
65657,25953
65656,25951
65659,25955
65658,25954
42588,7006
42589,7008
46003,10337
46002,10336
46001,10335
46000,10334
42586,7004
42587,7005
42584,7003
46004,10338
64294,25851
64290,25849
64291,25850
42631,9019
42633,9024
42635,9021
42637,9020
42639,9022
53607,19032
53606,19031
53605,19030
53604,19029
53603,19028
53602,19027
53601,19026
53600,19025
53609,19034
53608,19033
63110,24862
63111,24866
63112,24867
63113,24865
63114,24863
63115,24864
63116,24868
63117,24869
63118,24870
63119,24871
54952,14563
54953,14564
54950,14560
54951,14562
54956,14566
54957,14569
54954,14561
54955,14568
54958,14570
54959,14565
48364,16116
48365,16115
48366,16118
48367,16119
48360,16111
48361,16112
62869,24723
62868,24726
62867,24719
62866,24722
62865,24721
62864,24720
62863,24718
62862,24717
62861,24715
62860,24716
49947,16693
49946,16692
49945,16691
49944,16690
49943,16689
49942,16688
49941,16687
49940,16686
68890,29560
49949,16695
49948,16694
68771,29505
68770,29504
68773,29507
68772,29506
68775,29508
68774,29509
68777,29512
68776,29510
68779,29513
68778,29511
59855,12368
68898,29568
68899,29569
54376,18666
58456,20466
58455,20465
54375,18665
54372,18662
54373,18663
54370,18654
54371,18655
58459,20468
54379,18669
62243,24184
62242,24183
62241,24182
62240,24181
62247,24188
62246,24187
62245,24186
62244,24185
62249,24190
62248,24189
34208,6447
34209,6448
34200,6441
34203,6442
34204,6443
34205,6444
34206,6445
34207,6446
35159,991
35158,989
35153,980
35152,978
35151,977
35150,976
35157,988
35156,987
35155,982
35154,981
67741,28461
67740,28460
67743,28468
67742,28482
67745,28478
67744,28475
67747,28483
67746,28484
67749,28479
67748,28474
51472,15052
51473,15053
51470,15050
51471,15051
51476,15056
51477,15057
51474,15054
51475,15055
51478,15058
51479,15059
61749,24409
61748,24408
61747,24407
61746,24406
61745,24405
61744,24404
61743,24403
61742,24402
61741,24401
61740,24400
55937,17430
55936,17429
55935,17428
32313,5161
32314,5162
32315,5163
32316,5164
32317,5165
32318,5166
32319,5167
55939,17434
55938,17431
33448,5932
33447,5931
33446,5930
33445,5929
33444,5928
36541,3898
36540,3897
36542,3899
36545,3901
36544,3900
36547,3902
36549,3904
36548,3903
63877,25548
63876,25547
63875,25543
63874,25546
63873,25545
63872,25542
63871,25544
63870,25541
63879,25549
63878,25550
34949,795
34948,793
34947,791
34946,790
34945,789
34944,787
34943,786
34942,785
34941,783
44225,9496
44224,9491
44229,9499
44228,9497
33991,10774
33993,6218
33992,6217
33995,6219
33996,6216
33999,6220
65865,26338
31599,4610
31598,4609
31597,4608
31596,4607
31595,4606
31594,4605
31592,4604
31590,4603
47512,13802
47513,13804
47510,13801
47511,13803
47517,13808
47514,13805
47515,13806
47518,13809
47519,13810
55388,16085
61717,23550
65860,26333
51403,14981
51402,14980
51401,14979
51400,14978
55384,16081
65861,26334
51406,14984
51405,14983
51404,14982
42032,8800
42033,8805
42030,8795
42031,8797
42036,8801
42037,8804
42034,8802
42035,8803
42038,8806
42039,8807
65868,26341
49871,15955
45262,18168
45263,18175
45260,18171
45261,18172
45266,18179
45267,18176
45264,18180
45265,18178
45268,18177
45269,18182
44139,9404
44138,9406
44135,9407
44134,9403
44137,9405
44136,9408
44131,9397
44130,9402
44133,9398
44132,9401
49876,15960
40308,7726
40309,7728
40302,7720
40303,7721
40300,7718
40301,7719
40306,7724
40307,7725
40304,7722
40305,7723
45886,10294
45887,10288
45884,10285
45885,10287
45882,10284
45883,10286
45880,10282
45881,10283
45888,10292
45889,10289
47652,13943
49878,15962
51908,17749
51909,17752
51906,17754
51907,17751
51904,17753
51905,17750
51902,17747
51903,17748
51900,17745
51901,17746
65198,26615
65199,26616
32320,5168
65192,26609
65193,26610
65190,26607
65191,26608
65196,26613
32323,5169
65194,26611
65195,26612
64821,26357
64820,26356
64823,26359
64822,26358
64825,26361
64824,26360
64827,26363
64826,26362
64829,26364
32325,5171
32324,5170
32327,5173
32326,5172
65440,26785
65441,26786
65442,26787
65443,26788
65444,26789
65446,26790
65447,26791
65448,26792
65449,26793
67787,28519
43029,8446
67780,28516
46218,10829
46219,10830
46212,10823
46213,10824
46210,10821
46211,10822
46216,10827
46217,10828
46214,10825
46215,10826
67788,28521
52767,11166
52766,11165
52765,11164
52764,11163
52763,11161
52762,11162
52761,11159
52760,11160
52769,11169
52768,11167
64313,25852
64317,25854
64315,25853
64318,25855
42775,8412
42776,8413
45745,10195
45744,10194
45747,10203
45746,10199
45741,10196
45740,10192
45743,10198
45742,10197
45749,10201
45748,10200
63095,24847
63094,24848
63097,24850
63096,24846
63091,24843
63090,24842
63093,24845
63092,24844
63715,25431
63099,24851
63098,24849
53416,12809
53417,12810
53414,12807
53415,12808
53412,12805
53413,12806
53410,12803
53411,12804
53418,12811
53419,12812
63322,25048
63321,25049
63320,25491
63327,25052
63326,25051
63325,25050
37968,1353
37969,1354
37960,1350
37961,1345
37962,1351
37963,1352
37964,1348
37965,1349
37966,1346
37967,1347
30998,3124
30999,3123
34439,6657
34438,6656
30990,3118
34432,6650
30992,3120
30994,3121
34436,6654
30996,3122
34434,6652
50265,12291
66310,27580
66313,27582
66312,27581
66315,27583
66317,27577
66316,27591
66319,27578
68920,29590
68921,29591
68922,29592
68923,29593
68924,29594
68925,29595
68926,29596
68927,29597
68928,29598
68929,29599
67950,28683
67951,28684
67952,28685
67953,28686
67954,28687
67955,28688
67956,28689
67957,28690
67958,28692
67959,28691
50192,16632
50193,16631
50190,16634
50191,16635
50196,16636
50197,16637
50194,16633
50195,16630
50198,16638
50199,16639
32871,5446
32870,5449
32873,5444
32872,5445
32875,5457
32874,5453
32877,5454
32876,5458
32879,5452
32878,5447
55018,15151
55019,15152
35470,7420
35471,7421
35476,7422
51384,14962
65839,26312
65838,26311
65831,26304
65830,26303
65833,26306
65832,26305
65834,26307
65837,26310
51385,14963
42297,7072
32295,5159
32294,5158
32296,5160
32290,5155
32293,5157
32292,5156
42293,7070
39962,7186
39963,7200
39960,7184
39961,7185
39966,7203
39967,7204
39964,7201
39965,7202
39968,7205
39969,7206
32123,5029
32122,5028
32120,5027
32127,5031
32126,5030
32128,5032
56099,17663
56098,17662
56095,17661
56094,17659
56097,17664
56096,17665
56091,17658
56090,17660
56093,17657
56092,17656
57328,19873
57329,19874
57324,19869
57325,19870
57326,19871
57327,19872
57320,19865
57321,19868
57322,19867
57323,19866
37511,662
37510,661
37513,664
37512,663
37515,666
37514,665
37517,667
37516,669
37519,670
37518,668
62734,24629
68218,28951
68219,28952
68216,28949
68217,28950
38774,12255
38775,12258
38776,10775
38777,12259
38770,2503
38771,2504
38772,2505
38773,12257
38778,10776
38779,12260
30560,2737
30563,2739
30562,2738
30565,2741
30564,2740
30567,2743
30566,2744
30569,2745
30568,2742
47497,11976
47496,11977
47495,13797
47494,13796
47493,13795
47492,13794
47491,13793
47490,13792
47499,11979
47498,11978
67444,28177
67445,28178
30385,442
30384,441
30387,444
30386,443
30381,438
30380,437
30383,440
30389,446
30388,445
35808,3229
31388,4457
31389,4458
35801,3225
31387,4456
35803,3227
31385,4454
31382,4453
35804,3228
31380,4452
35806,3230
43552,8883
43553,8884
43550,8869
43551,8882
43556,8887
43557,8888
43554,8885
43555,8886
43558,8889
43559,8890
41958,12684
41959,12683
41950,12674
41951,12675
41952,12673
41953,12677
41954,12676
41955,12681
41956,12680
41957,12682
46455,13046
46456,13047
46457,13048
46450,13043
46451,13045
46452,13044
46458,13049
46459,13050
45187,10440
45186,10442
45185,10439
45184,10441
45183,10438
45182,10437
45181,10436
45180,10435
62430,24358
62431,24359
62432,24360
62433,24361
62434,24362
62435,24363
45189,10444
45188,10445
46982,11713
46983,11714
46980,11711
46981,11712
42209,7053
46987,11717
46984,11715
46985,11716
42204,7051
46988,11719
46989,11720
54529,10372
54528,10371
54527,10370
54526,10369
54525,10368
54524,10367
54523,13380
54522,13368
54521,13391
54520,13390
38068,1381
34915,756
69037,29824
69036,29823
34918,759
34919,760
69039,29828
69038,29827
66849,26122
66848,26121
66845,26118
66844,26117
66847,26120
66846,26119
66841,26114
66840,26113
66843,26116
66842,26115
56259,17940
56258,17941
56257,17939
56256,18120
56255,17938
56254,18119
56253,17937
56252,17936
56251,17935
56250,18113
57127,19672
57124,19671
57122,19669
57123,19670
57121,19668
65765,26238
65764,26237
65767,26240
65766,26239
65761,26234
65760,26233
65763,26236
65762,26235
65769,26242
65768,26241
61868,24525
61869,24526
61862,24519
61863,24520
61860,24517
61861,24518
61866,24523
61867,24524
61864,24521
61865,24522
63420,25136
63421,25137
63422,25138
63423,25139
63424,25140
63425,25141
63426,25142
63427,25144
63428,25143
63429,25145
68061,28793
68060,28791
68063,28796
68062,28795
68065,28798
68064,28797
68067,28800
68066,28799
68069,28802
68068,28801
53337,13252
53336,13251
36910,4248
53334,13249
53333,13248
53332,13247
36914,4251
36915,4252
53339,13254
53338,13253
54646,13545
54647,13577
54644,13525
54645,13543
54642,13526
54643,13527
54640,13524
54641,13523
54648,13576
54649,13615
62773,24622
62772,24626
62771,24617
62770,24600
62777,24625
62776,24614
62775,24627
62774,24632
62779,24634
62778,24633
68685,29422
68684,29420
68687,29423
68686,29421
68681,29418
68680,29416
68683,29417
68682,29419
68689,29425
68688,29424
48706,13200
48707,13201
48704,13198
48705,13199
48702,13196
48703,13197
48700,13194
48701,13195
48708,13202
48709,13203
30819,2987
30818,2986
30815,2983
30817,2985
